"Avatar Display","Avatar Display"
"Show Avatars","Show Avatars"
"Maximum Rating","Maximum Rating"
"G &#8212; Suitable for all audiences","G &#8212; Suitable for all audiences"
"PG &#8212; Possibly offensive, usually for audiences 13 and above","PG &#8212; Possibly offensive, usually for audiences 13 and above"
"R &#8212; Intended for adult audiences above 17","R &#8212; Intended for adult audiences above 17"
"X &#8212; Even more mature than above","X &#8212; Even more mature than above"
"Default Avatar","Default Avatar"
"For users without a custom avatar of their own, you can either display a generic logo or a generated one based on their e-mail address.","For users without a custom avatar of their own, you can either display a generic logo or a generated one based on their e-mail address."
"Mystery Man","Mystery Man"
"Blank","Blank"
"Gravatar Logo","Gravatar Logo"
"Identicon (Generated)","Identicon (Generated)"
"Wavatar (Generated)","Wavatar (Generated)"
"MonsterID (Generated)","MonsterID (Generated)"
"Retro (Generated)","Retro (Generated)"
"General Settings","General Settings"
"Y-m-d G:i:s","Y-m-d G:i:s"
"The fields on this screen determine some of the basics of your site setup.","The fields on this screen determine some of the basics of your site setup."
"Most themes display the site title at the top of every page, in the title bar of the browser, and as the identifying name for syndicated feeds. The tagline is also displayed by many themes.","Most themes display the site title at the top of every page, in the title bar of the browser, and as the identifying name for syndicated feeds. The tagline is also displayed by many themes."
"The WordPress URL and the Site URL can be the same (example.com) or different; for example, having the WordPress core files (example.com/wordpress) in a subdirectory instead of the root directory.","The WordPress URL and the Site URL can be the same (example.com) or different; for example, having the WordPress core files (example.com/wordpress) in a subdirectory instead of the root directory."
"If you want site visitors to be able to register themselves, as opposed to by the site administrator, check the membership box. A default user role can be set for all new users, whether self-registered or registered by the site admin.","If you want site visitors to be able to register themselves, as opposed to by the site administrator, check the membership box. A default user role can be set for all new users, whether self-registered or registered by the site admin."
"UTC means Coordinated Universal Time.","UTC means Coordinated Universal Time."
"<a href=\"http://codex.wordpress.org/Settings_General_Screen\" target=\"_blank\">Documentation on General Settings</a>","<a href=\"http://codex.wordpress.org/Settings_General_Screen\" target=\"_blank\">Documentation on General Settings</a>"
"In a few words, explain what this site is about.","In a few words, explain what this site is about."
"WordPress Address (URL)","WordPress Address (URL)"
"Site Address (URL)","Site Address (URL)"
"Enter the address here if you want your site homepage <a href=\"http://codex.wordpress.org/Giving_WordPress_Its_Own_Directory\">to be different from the directory</a> you installed WordPress.","Enter the address here if you want your site homepage <a href=\"http://codex.wordpress.org/Giving_WordPress_Its_Own_Directory\">to be different from the directory</a> you installed WordPress."
"E-mail Address","E-mail Address"
"This address is used for admin purposes, like new user notification.","This address is used for admin purposes, like new user notification."
"Membership","Membership"
"Anyone can register","Anyone can register"
"New User Default Role","New User Default Role"
"This address is used for admin purposes. If you change this we will send you an e-mail at your new address to confirm it. <strong>The new address will not become active until confirmed.</strong>","This address is used for admin purposes. If you change this we will send you an e-mail at your new address to confirm it. <strong>The new address will not become active until confirmed.</strong>"
"There is a pending change of the admin e-mail to <code>%s</code>. <a href=\"%s\">Cancel</a>","There is a pending change of the admin e-mail to <code>%s</code>. <a href=\"%s\">Cancel</a>"
"Timezone","Timezone"
"<abbr title=\"Coordinated Universal Time\">UTC</abbr> time is <code>%s</code>","<abbr title=\"Coordinated Universal Time\">UTC</abbr> time is <code>%s</code>"
"Local time is <code>%s</code>","Local time is <code>%s</code>"
"Choose a city in the same timezone as you.","Choose a city in the same timezone as you."
"This timezone is currently in daylight saving time.","This timezone is currently in daylight saving time."
"This timezone is currently in standard time.","This timezone is currently in standard time."
"Daylight saving time begins on: <code>%s</code>.","Daylight saving time begins on: <code>%s</code>."
"Standard time begins on: <code>%s</code>.","Standard time begins on: <code>%s</code>."
"This timezone does not observe daylight saving time.","This timezone does not observe daylight saving time."
"Custom:","Custom:"
"<a href=\"http://codex.wordpress.org/Formatting_Date_and_Time\">Documentation on date and time formatting</a>.","<a href=\"http://codex.wordpress.org/Formatting_Date_and_Time\">Documentation on date and time formatting</a>."
"Week Starts On","Week Starts On"
"Site Language","Site Language"
"Media Settings","Media Settings"
"You can set maximum sizes for images inserted into your written content; you can also insert an image as Full Size.","You can set maximum sizes for images inserted into your written content; you can also insert an image as Full Size."
"Uploading Files allows you to choose the folder and path for storing your uploaded files.","Uploading Files allows you to choose the folder and path for storing your uploaded files."
"<a href=\"http://codex.wordpress.org/Settings_Media_Screen\" target=\"_blank\">Documentation on Media Settings</a>","<a href=\"http://codex.wordpress.org/Settings_Media_Screen\" target=\"_blank\">Documentation on Media Settings</a>"
"Image sizes","Image sizes"
"The sizes listed below determine the maximum dimensions in pixels to use when inserting an image into the body of a post.","The sizes listed below determine the maximum dimensions in pixels to use when inserting an image into the body of a post."
"Thumbnail size","Thumbnail size"
"Crop thumbnail to exact dimensions (normally thumbnails are proportional)","Crop thumbnail to exact dimensions (normally thumbnails are proportional)"
"Medium size","Medium size"
"Max Width","Max Width"
"Max Height","Max Height"
"Large size","Large size"
"Embeds","Embeds"
"Uploading Files","Uploading Files"
"Store uploads in this folder","Store uploads in this folder"
"Default is <code>wp-content/uploads</code>","Default is <code>wp-content/uploads</code>"
"Full URL path to files","Full URL path to files"
"Configuring this is optional. By default, it should be blank.","Configuring this is optional. By default, it should be blank."
"Organize my uploads into month- and year-based folders","Organize my uploads into month- and year-based folders"
"Permalink Settings","Permalink Settings"
"Permalinks are the permanent URLs to your individual pages and blog posts, as well as your category and tag archives. A permalink is the web address used to link to your content. The URL to each post should be permanent, and never change &#8212; hence the name permalink.","Permalinks are the permanent URLs to your individual pages and blog posts, as well as your category and tag archives. A permalink is the web address used to link to your content. The URL to each post should be permanent, and never change &#8212; hence the name permalink."
"This screen allows you to choose your default permalink structure. You can choose from common settings or create custom URL structures.","This screen allows you to choose your default permalink structure. You can choose from common settings or create custom URL structures."
"Common Settings","Common Settings"
"Many people choose to use &#8220;pretty permalinks,&#8221; URLs that contain useful information such as the post title rather than generic post ID numbers. You can choose from any of the permalink formats under Common Settings, or can craft your own if you select Custom Structure.","Many people choose to use &#8220;pretty permalinks,&#8221; URLs that contain useful information such as the post title rather than generic post ID numbers. You can choose from any of the permalink formats under Common Settings, or can craft your own if you select Custom Structure."
"If you pick an option other than Default, your general URL path with structure tags, terms surrounded by <code>%s</code>, will also appear in the custom structure field and your path can be further modified there.","If you pick an option other than Default, your general URL path with structure tags, terms surrounded by <code>%s</code>, will also appear in the custom structure field and your path can be further modified there."
"When you assign multiple categories or tags to a post, only one can show up in the permalink: the lowest numbered category. This applies if your custom structure includes <code>%scategory%s</code> or <code>%stag%s</code>.","When you assign multiple categories or tags to a post, only one can show up in the permalink: the lowest numbered category. This applies if your custom structure includes <code>%scategory%s</code> or <code>%stag%s</code>."
"Custom Structures","Custom Structures"
"The Optional fields let you customize the &#8220;category&#8221; and &#8220;tag&#8221; base names that will appear in archive URLs. For example, the page listing all posts in the &#8220;Uncategorized&#8221; category could be <code>/topics/uncategorized</code> instead of <code>/category/uncategorized</code>.","The Optional fields let you customize the &#8220;category&#8221; and &#8220;tag&#8221; base names that will appear in archive URLs. For example, the page listing all posts in the &#8220;Uncategorized&#8221; category could be <code>/topics/uncategorized</code> instead of <code>/category/uncategorized</code>."
"<a href=\"http://codex.wordpress.org/Settings_Permalinks_Screen\" target=\"_blank\">Documentation on Permalinks Settings</a>","<a href=\"http://codex.wordpress.org/Settings_Permalinks_Screen\" target=\"_blank\">Documentation on Permalinks Settings</a>"
"<a href=\"http://codex.wordpress.org/Using_Permalinks\" target=\"_blank\">Documentation on Using Permalinks</a>","<a href=\"http://codex.wordpress.org/Using_Permalinks\" target=\"_blank\">Documentation on Using Permalinks</a>"
"You should update your web.config now.","You should update your web.config now."
"Permalink structure updated. Remove write access on web.config file now!","Permalink structure updated. Remove write access on web.config file now!"
"Permalink structure updated.","Permalink structure updated."
"You should update your .htaccess now.","You should update your .htaccess now."
"By default WordPress uses web <abbr title=\"Universal Resource Locator\">URL</abbr>s which have question marks and lots of numbers in them, however WordPress offers you the ability to create a custom URL structure for your permalinks and archives. This can improve the aesthetics, usability, and forward-compatibility of your links. A <a href=\"http://codex.wordpress.org/Using_Permalinks\">number of tags are available</a>, and here are some examples to get you started.","By default WordPress uses web <abbr title=\"Universal Resource Locator\">URL</abbr>s which have question marks and lots of numbers in them, however WordPress offers you the ability to create a custom URL structure for your permalinks and archives. This can improve the aesthetics, usability, and forward-compatibility of your links. A <a href=\"http://codex.wordpress.org/Using_Permalinks\">number of tags are available</a>, and here are some examples to get you started."
"Day and name","Day and name"
"Month and name","Month and name"
"Numeric","Numeric"
"Post name","Post name"
"Custom Structure","Custom Structure"
"Optional","Optional"
"If you like, you may enter custom structures for your category and tag <abbr title=\"Universal Resource Locator\">URL</abbr>s here. For example, using <code>topics</code> as your category base would make your category links like <code>http://example.org/%stopics/uncategorized/</code>. If you leave these blank the defaults will be used.","If you like, you may enter custom structures for your category and tag <abbr title=\"Universal Resource Locator\">URL</abbr>s here. For example, using <code>topics</code> as your category base would make your category links like <code>http://example.org/%stopics/uncategorized/</code>. If you leave these blank the defaults will be used."
"Category base","Category base"
"Tag base","Tag base"
"If your <code>web.config</code> file were <a href=\"http://codex.wordpress.org/Changing_File_Permissions\">writable</a>, we could do this automatically, but it isn&#8217;t so this is the url rewrite rule you should have in your <code>web.config</code> file. Click in the field and press <kbd>CTRL + a</kbd> to select all. Then insert this rule inside of the <code>/&lt;configuration&gt;/&lt;system.webServer&gt;/&lt;rewrite&gt;/&lt;rules&gt;</code> element in <code>web.config</code> file.","If your <code>web.config</code> file were <a href=\"http://codex.wordpress.org/Changing_File_Permissions\">writable</a>, we could do this automatically, but it isn&#8217;t so this is the url rewrite rule you should have in your <code>web.config</code> file. Click in the field and press <kbd>CTRL + a</kbd> to select all. Then insert this rule inside of the <code>/&lt;configuration&gt;/&lt;system.webServer&gt;/&lt;rewrite&gt;/&lt;rules&gt;</code> element in <code>web.config</code> file."
"If you temporarily make your <code>web.config</code> file writable for us to generate rewrite rules automatically, do not forget to revert the permissions after rule has been saved.","If you temporarily make your <code>web.config</code> file writable for us to generate rewrite rules automatically, do not forget to revert the permissions after rule has been saved."
"If the root directory of your site were <a href=\"http://codex.wordpress.org/Changing_File_Permissions\">writable</a>, we could do this automatically, but it isn&#8217;t so this is the url rewrite rule you should have in your <code>web.config</code> file. Create a new file, called <code>web.config</code> in the root directory of your site. Click in the field and press <kbd>CTRL + a</kbd> to select all. Then insert this code into the <code>web.config</code> file.","If the root directory of your site were <a href=\"http://codex.wordpress.org/Changing_File_Permissions\">writable</a>, we could do this automatically, but it isn&#8217;t so this is the url rewrite rule you should have in your <code>web.config</code> file. Create a new file, called <code>web.config</code> in the root directory of your site. Click in the field and press <kbd>CTRL + a</kbd> to select all. Then insert this code into the <code>web.config</code> file."
"If you temporarily make your site&#8217;s root directory writable for us to generate the <code>web.config</code> file automatically, do not forget to revert the permissions after the file has been created.","If you temporarily make your site&#8217;s root directory writable for us to generate the <code>web.config</code> file automatically, do not forget to revert the permissions after the file has been created."
"If your <code>.htaccess</code> file were <a href=\"http://codex.wordpress.org/Changing_File_Permissions\">writable</a>, we could do this automatically, but it isn&#8217;t so these are the mod_rewrite rules you should have in your <code>.htaccess</code> file. Click in the field and press <kbd>CTRL + a</kbd> to select all.","If your <code>.htaccess</code> file were <a href=\"http://codex.wordpress.org/Changing_File_Permissions\">writable</a>, we could do this automatically, but it isn&#8217;t so these are the mod_rewrite rules you should have in your <code>.htaccess</code> file. Click in the field and press <kbd>CTRL + a</kbd> to select all."
"Reading Settings","Reading Settings"
"The <a href=\"http://codex.wordpress.org/Glossary#Character_set\">character encoding</a> of your site (UTF-8 is recommended)","The <a href=\"http://codex.wordpress.org/Glossary#Character_set\">character encoding</a> of your site (UTF-8 is recommended)"
"This screen contains the settings that affect the display of your content.","This screen contains the settings that affect the display of your content."
"You can choose what&#8217;s displayed on the front page of your site. It can be posts in reverse chronological order (classic blog), or a fixed/static page. To set a static home page, you first need to create two <a href=\"%s\">Pages</a>. One will become the front page, and the other will be where your posts are displayed.","You can choose what&#8217;s displayed on the front page of your site. It can be posts in reverse chronological order (classic blog), or a fixed/static page. To set a static home page, you first need to create two <a href=\"%s\">Pages</a>. One will become the front page, and the other will be where your posts are displayed."
"You can also control the display of your content in RSS feeds, including the maximum numbers of posts to display and whether to show full text or a summary.","You can also control the display of your content in RSS feeds, including the maximum numbers of posts to display and whether to show full text or a summary."
"Site Visibility","Site Visibility"
"Search Engine Visibility","Search Engine Visibility"
"You can choose whether or not your site will be crawled by robots, ping services, and spiders. If you want those services to ignore your site, click the checkbox next to &#8220;Discourage search engines from indexing this site&#8221; and click the Save Changes button at the bottom of the screen. Note that your privacy is not complete; your site is still visible on the web.","You can choose whether or not your site will be crawled by robots, ping services, and spiders. If you want those services to ignore your site, click the checkbox next to &#8220;Discourage search engines from indexing this site&#8221; and click the Save Changes button at the bottom of the screen. Note that your privacy is not complete; your site is still visible on the web."
"When this setting is in effect, a reminder is shown in the Right Now box of the Dashboard that says, &#8220;Search Engines Discouraged,&#8221; to remind you that your site is not being crawled.","When this setting is in effect, a reminder is shown in the Right Now box of the Dashboard that says, &#8220;Search Engines Discouraged,&#8221; to remind you that your site is not being crawled."
"<a href=\"http://codex.wordpress.org/Settings_Reading_Screen\" target=\"_blank\">Documentation on Reading Settings</a>","<a href=\"http://codex.wordpress.org/Settings_Reading_Screen\" target=\"_blank\">Documentation on Reading Settings</a>"
"Encoding for pages and feeds","Encoding for pages and feeds"
"A <a href=\"%s\">static page</a> (select below)","A <a href=\"%s\">static page</a> (select below)"
"Front page: %s","Front page: %s"
"Posts page: %s","Posts page: %s"
"<strong>Warning:</strong> these pages should not be the same!","<strong>Warning:</strong> these pages should not be the same!"
"Blog pages show at most","Blog pages show at most"
"posts","posts"
"Syndication feeds show the most recent","Syndication feeds show the most recent"
"items","items"
"For each article in a feed, show","For each article in a feed, show"
"Full text","Full text"
"Summary","Summary"
"Allow search engines to index this site","Allow search engines to index this site"
"Discourage search engines from indexing this site","Discourage search engines from indexing this site"
"Note: Neither of these options blocks access to your site &mdash; it is up to search engines to honor your request.","Note: Neither of these options blocks access to your site &mdash; it is up to search engines to honor your request."
"It is up to search engines to honor this request.","It is up to search engines to honor this request."
"Writing Settings","Writing Settings"
"You can submit content in several different ways; this screen holds the settings for all of them. The top section controls the editor within the dashboard, while the rest control external publishing methods. For more information on any of these methods, use the documentation links.","You can submit content in several different ways; this screen holds the settings for all of them. The top section controls the editor within the dashboard, while the rest control external publishing methods. For more information on any of these methods, use the documentation links."
"Press This is a bookmarklet that makes it easy to blog about something you come across on the web. You can use it to just grab a link, or to post an excerpt. Press This will even allow you to choose from images included on the page and use them in your post. Just drag the Press This link on this screen to your bookmarks bar in your browser, and you&#8217;ll be on your way to easier content creation. Clicking on it while on another website opens a popup window with all these options.","Press This is a bookmarklet that makes it easy to blog about something you come across on the web. You can use it to just grab a link, or to post an excerpt. Press This will even allow you to choose from images included on the page and use them in your post. Just drag the Press This link on this screen to your bookmarks bar in your browser, and you&#8217;ll be on your way to easier content creation. Clicking on it while on another website opens a popup window with all these options."
"Post Via Email","Post Via Email"
"Post via email settings allow you to send your WordPress install an email with the content of your post. You must set up a secret e-mail account with POP3 access to use this, and any mail received at this address will be posted, so it&#8217;s a good idea to keep this address very secret.","Post via email settings allow you to send your WordPress install an email with the content of your post. You must set up a secret e-mail account with POP3 access to use this, and any mail received at this address will be posted, so it&#8217;s a good idea to keep this address very secret."
"Update Services","Update Services"
"If desired, WordPress will automatically alert various services of your new posts.","If desired, WordPress will automatically alert various services of your new posts."
"<a href=\"http://codex.wordpress.org/Settings_Writing_Screen\" target=\"_blank\">Documentation on Writing Settings</a>","<a href=\"http://codex.wordpress.org/Settings_Writing_Screen\" target=\"_blank\">Documentation on Writing Settings</a>"
"Formatting","Formatting"
"Convert emoticons like <code>:-)</code> and <code>:-P</code> to graphics on display","Convert emoticons like <code>:-)</code> and <code>:-P</code> to graphics on display"
"WordPress should correct invalidly nested XHTML automatically","WordPress should correct invalidly nested XHTML automatically"
"Default Post Category","Default Post Category"
"Default Post Format","Default Post Format"
"Default Link Category","Default Link Category"
"Press This is a bookmarklet: a little app that runs in your browser and lets you grab bits of the web.","Press This is a bookmarklet: a little app that runs in your browser and lets you grab bits of the web."
"Use Press This to clip text, images and videos from any web page. Then edit and add more straight from Press This before you save or publish it in a post on your site.","Use Press This to clip text, images and videos from any web page. Then edit and add more straight from Press This before you save or publish it in a post on your site."
"Drag-and-drop the following link to your bookmarks bar or right click it and add it to your favorites for a posting shortcut.","Drag-and-drop the following link to your bookmarks bar or right click it and add it to your favorites for a posting shortcut."
"If your bookmarks toolbar is hidden: copy the code below, open your Bookmarks manager, create new bookmark, type Press This into the name field and paste the code into the URL field.","If your bookmarks toolbar is hidden: copy the code below, open your Bookmarks manager, create new bookmark, type Press This into the name field and paste the code into the URL field."
"Post via e-mail","Post via e-mail"
"To post to WordPress by e-mail you must set up a secret e-mail account with POP3 access. Any mail received at this address will be posted, so it&#8217;s a good idea to keep this address very secret. Here are three random strings you could use: <kbd>%s</kbd>, <kbd>%s</kbd>, <kbd>%s</kbd>.","To post to WordPress by e-mail you must set up a secret e-mail account with POP3 access. Any mail received at this address will be posted, so it&#8217;s a good idea to keep this address very secret. Here are three random strings you could use: <kbd>%s</kbd>, <kbd>%s</kbd>, <kbd>%s</kbd>."
"Mail Server","Mail Server"
"Port","Port"
"Login Name","Login Name"
"Default Mail Category","Default Mail Category"
"When you publish a new post, WordPress automatically notifies the following site update services. For more about this, see <a href=\"http://codex.wordpress.org/Update_Services\">Update Services</a> on the Codex. Separate multiple service <abbr title=\"Universal Resource Locator\">URL</abbr>s with line breaks.","When you publish a new post, WordPress automatically notifies the following site update services. For more about this, see <a href=\"http://codex.wordpress.org/Update_Services\">Update Services</a> on the Codex. Separate multiple service <abbr title=\"Universal Resource Locator\">URL</abbr>s with line breaks."
"WordPress is not notifying any <a href=\"http://codex.wordpress.org/Update_Services\">Update Services</a> because of your site&#8217;s <a href=\"%s\">visibility settings</a>.","WordPress is not notifying any <a href=\"http://codex.wordpress.org/Update_Services\">Update Services</a> because of your site&#8217;s <a href=\"%s\">visibility settings</a>."
"<strong>ERROR</strong>: options page not found.","<strong>ERROR</strong>: options page not found."
"You do not have sufficient permissions to modify unregistered settings for this site.","You do not have sufficient permissions to modify unregistered settings for this site."
"The <code>%s</code> setting is unregistered. Unregistered settings are deprecated. See http://codex.wordpress.org/Settings_API","The <code>%s</code> setting is unregistered. Unregistered settings are deprecated. See http://codex.wordpress.org/Settings_API"
"All Settings","All Settings"
"You do not have sufficient permissions to edit plugins for this site.","You do not have sufficient permissions to edit plugins for this site."
"Edit Plugins","Edit Plugins"
"There are no plugins installed on this site.","There are no plugins installed on this site."
"No such file exists! Double check the name and try again.","No such file exists! Double check the name and try again."
"Files of this type are not editable.","Files of this type are not editable."
"You can use the editor to make changes to any of your plugins&#8217; individual PHP files. Be aware that if you make changes, plugins updates will overwrite your customizations.","You can use the editor to make changes to any of your plugins&#8217; individual PHP files. Be aware that if you make changes, plugins updates will overwrite your customizations."
"Choose a plugin to edit from the menu in the upper right and click the Select button. Click once on any file name to load it in the editor, and make your changes. Don&#8217;t forget to save your changes (Update File) when you&#8217;re finished.","Choose a plugin to edit from the menu in the upper right and click the Select button. Click once on any file name to load it in the editor, and make your changes. Don&#8217;t forget to save your changes (Update File) when you&#8217;re finished."
"The Documentation menu below the editor lists the PHP functions recognized in the plugin file. Clicking Lookup takes you to a web page about that particular function.","The Documentation menu below the editor lists the PHP functions recognized in the plugin file. Clicking Lookup takes you to a web page about that particular function."
"In the editing area the Tab key enters a tab character. To move below this area by pressing Tab, press the Esc key followed by the Tab key.","In the editing area the Tab key enters a tab character. To move below this area by pressing Tab, press the Esc key followed by the Tab key."
"If you want to make changes but don&#8217;t want them to be overwritten when the plugin is updated, you may be ready to think about writing your own plugin. For information on how to edit plugins, write your own from scratch, or just better understand their anatomy, check out the links below.","If you want to make changes but don&#8217;t want them to be overwritten when the plugin is updated, you may be ready to think about writing your own plugin. For information on how to edit plugins, write your own from scratch, or just better understand their anatomy, check out the links below."
"Any edits to files from this screen will be reflected on all sites in the network.","Any edits to files from this screen will be reflected on all sites in the network."
"<a href=\"http://codex.wordpress.org/Plugins_Editor_Screen\" target=\"_blank\">Documentation on Editing Plugins</a>","<a href=\"http://codex.wordpress.org/Plugins_Editor_Screen\" target=\"_blank\">Documentation on Editing Plugins</a>"
"<a href=\"http://codex.wordpress.org/Writing_a_Plugin\" target=\"_blank\">Documentation on Writing Plugins</a>","<a href=\"http://codex.wordpress.org/Writing_a_Plugin\" target=\"_blank\">Documentation on Writing Plugins</a>"
"Function Name&hellip;","Function Name&hellip;"
"File edited successfully.","File edited successfully."
"This plugin has been deactivated because your changes resulted in a <strong>fatal error</strong>.","This plugin has been deactivated because your changes resulted in a <strong>fatal error</strong>."
"Editing <strong>%s</strong> (active)","Editing <strong>%s</strong> (active)"
"Browsing <strong>%s</strong> (active)","Browsing <strong>%s</strong> (active)"
"Editing <strong>%s</strong> (inactive)","Editing <strong>%s</strong> (inactive)"
"Browsing <strong>%s</strong> (inactive)","Browsing <strong>%s</strong> (inactive)"
"Select plugin to edit:","Select plugin to edit:"
"Plugin Files","Plugin Files"
"Documentation:","Documentation:"
"Lookup","Lookup"
"<strong>Warning:</strong> Making changes to active plugins is not recommended. If your changes cause a fatal error, the plugin will be automatically deactivated.","<strong>Warning:</strong> Making changes to active plugins is not recommended. If your changes cause a fatal error, the plugin will be automatically deactivated."
"Update File and Attempt to Reactivate","Update File and Attempt to Reactivate"
"Update File","Update File"
"You need to make this file writable before you can save your changes. See <a href=\"http://codex.wordpress.org/Changing_File_Permissions\">the Codex</a> for more information.","You need to make this file writable before you can save your changes. See <a href=\"http://codex.wordpress.org/Changing_File_Permissions\">the Codex</a> for more information."
"You do not have sufficient permissions to install plugins on this site.","You do not have sufficient permissions to install plugins on this site."
"Install Plugins","Install Plugins"
"Plugins hook into WordPress to extend its functionality with custom features. Plugins are developed independently from the core WordPress application by thousands of developers all over the world. All plugins in the official <a href=\"%s\" target=\"_blank\">WordPress.org Plugin Directory</a> are compatible with the license WordPress uses. You can find new plugins to install by searching or browsing the Directory right here in your own Plugins section.","Plugins hook into WordPress to extend its functionality with custom features. Plugins are developed independently from the core WordPress application by thousands of developers all over the world. All plugins in the official <a href=\"%s\" target=\"_blank\">WordPress.org Plugin Directory</a> are compatible with the license WordPress uses. You can find new plugins to install by searching or browsing the Directory right here in your own Plugins section."
"Adding Plugins","Adding Plugins"
"If you know what you&#8217;re looking for, Search is your best bet. The Search screen has options to search the WordPress.org Plugin Directory for a particular Term, Author, or Tag. You can also search the directory by selecting popular tags. Tags in larger type mean more plugins have been labeled with that tag.","If you know what you&#8217;re looking for, Search is your best bet. The Search screen has options to search the WordPress.org Plugin Directory for a particular Term, Author, or Tag. You can also search the directory by selecting popular tags. Tags in larger type mean more plugins have been labeled with that tag."
"If you just want to get an idea of what&#8217;s available, you can browse Featured, Popular, and Newest plugins by using the links in the upper left of the screen. These sections rotate regularly.","If you just want to get an idea of what&#8217;s available, you can browse Featured, Popular, and Newest plugins by using the links in the upper left of the screen. These sections rotate regularly."
"You can also browse a user&#8217;s favorite plugins, by using the Favorites link in the upper left of the screen and entering their WordPress.org username.","You can also browse a user&#8217;s favorite plugins, by using the Favorites link in the upper left of the screen and entering their WordPress.org username."
"If you want to install a plugin that you&#8217;ve downloaded elsewhere, click the Upload link in the upper left. You will be prompted to upload the .zip package, and once uploaded, you can activate the new plugin.","If you want to install a plugin that you&#8217;ve downloaded elsewhere, click the Upload link in the upper left. You will be prompted to upload the .zip package, and once uploaded, you can activate the new plugin."
"<a href=\"http://codex.wordpress.org/Plugins_Add_New_Screen\" target=\"_blank\">Documentation on Installing Plugins</a>","<a href=\"http://codex.wordpress.org/Plugins_Add_New_Screen\" target=\"_blank\">Documentation on Installing Plugins</a>"
"You do not have sufficient permissions to manage plugins for this site.","You do not have sufficient permissions to manage plugins for this site."
"You do not have sufficient permissions to activate plugins for this site.","You do not have sufficient permissions to activate plugins for this site."
"Update Plugins","Update Plugins"
"You do not have sufficient permissions to deactivate plugins for this site.","You do not have sufficient permissions to deactivate plugins for this site."
"You do not have sufficient permissions to delete plugins for this site.","You do not have sufficient permissions to delete plugins for this site."
"<strong>%s</strong> by <em>%s</em> (will also <strong>delete its data</strong>)","<strong>%s</strong> by <em>%s</em> (will also <strong>delete its data</strong>)"
"<strong>%s</strong> by <em>%s</em>","<strong>%s</strong> by <em>%s</em>"
"Are you sure you wish to delete these files and data?","Are you sure you wish to delete these files and data?"
"Are you sure you wish to delete these files?","Are you sure you wish to delete these files?"
"Yes, Delete these files and data","Yes, Delete these files and data"
"Yes, Delete these files","Yes, Delete these files"
"No, Return me to the plugin list","No, Return me to the plugin list"
"Click to view entire list of files which will be deleted","Click to view entire list of files which will be deleted"
"Plugins extend and expand the functionality of WordPress. Once a plugin is installed, you may activate it or deactivate it here.","Plugins extend and expand the functionality of WordPress. Once a plugin is installed, you may activate it or deactivate it here."
"You can find additional plugins for your site by using the <a href=\"%s\">Plugin Browser/Installer</a> functionality or by browsing the <a href=\"%s\" target=\"_blank\">WordPress Plugin Directory</a> directly and installing new plugins manually. To manually install a plugin you generally just need to upload the plugin file into your <code>/wp-content/plugins</code> directory. Once a plugin has been installed, you can activate it here.","You can find additional plugins for your site by using the <a href=\"%s\">Plugin Browser/Installer</a> functionality or by browsing the <a href=\"%s\" target=\"_blank\">WordPress Plugin Directory</a> directly and installing new plugins manually. To manually install a plugin you generally just need to upload the plugin file into your <code>/wp-content/plugins</code> directory. Once a plugin has been installed, you can activate it here."
"Troubleshooting","Troubleshooting"
"Most of the time, plugins play nicely with the core of WordPress and with other plugins. Sometimes, though, a plugin&#8217;s code will get in the way of another plugin, causing compatibility issues. If your site starts doing strange things, this may be the problem. Try deactivating all your plugins and re-activating them in various combinations until you isolate which one(s) caused the issue.","Most of the time, plugins play nicely with the core of WordPress and with other plugins. Sometimes, though, a plugin&#8217;s code will get in the way of another plugin, causing compatibility issues. If your site starts doing strange things, this may be the problem. Try deactivating all your plugins and re-activating them in various combinations until you isolate which one(s) caused the issue."
"If something goes wrong with a plugin and you can&#8217;t use WordPress, delete or rename that file in the <code>%s</code> directory and it will be automatically deactivated.","If something goes wrong with a plugin and you can&#8217;t use WordPress, delete or rename that file in the <code>%s</code> directory and it will be automatically deactivated."
"<a href=\"http://codex.wordpress.org/Managing_Plugins#Plugin_Management\" target=\"_blank\">Documentation on Managing Plugins</a>","<a href=\"http://codex.wordpress.org/Managing_Plugins#Plugin_Management\" target=\"_blank\">Documentation on Managing Plugins</a>"
"The plugin <code>%s</code> has been <strong>deactivated</strong> due to an error: %s","The plugin <code>%s</code> has been <strong>deactivated</strong> due to an error: %s"
"You cannot delete a plugin while it is active on the main site.","You cannot delete a plugin while it is active on the main site."
"The plugin generated %d characters of <strong>unexpected output</strong> during activation. If you notice &#8220;headers already sent&#8221; messages, problems with syndication feeds or other issues, try deactivating or removing this plugin.","The plugin generated %d characters of <strong>unexpected output</strong> during activation. If you notice &#8220;headers already sent&#8221; messages, problems with syndication feeds or other issues, try deactivating or removing this plugin."
"Plugin could not be activated because it triggered a <strong>fatal error</strong>.","Plugin could not be activated because it triggered a <strong>fatal error</strong>."
"Plugin could not be deleted due to an error: %s","Plugin could not be deleted due to an error: %s"
"The selected plugins have been <strong>deleted</strong>.","The selected plugins have been <strong>deleted</strong>."
"Plugin <strong>activated</strong>.","Plugin <strong>activated</strong>."
"Selected plugins <strong>activated</strong>.","Selected plugins <strong>activated</strong>."
"Plugin <strong>deactivated</strong>.","Plugin <strong>deactivated</strong>."
